"Goal"," Target"," Indicator"," SeriesCode"," SeriesDescription"," GeoAreaCode"," GeoAreaName"," TimePeriod"," Value"," Time_Detail"," UpperBound"," LowerBound"," BasePeriod"," Source"," FootNote"," Units"," Nature","Country"," [Age]","[Cities]","[Disability status]","[Education level]","[Freq]","[Hazard type]","[IHR Capacity]","[Level/Status]","[Location]","[Migratory status]","[Mode of transportation]","[Name of international agreement]","[Name of international institution]","[Name of non-communicable disease]","[Policy Domains]","[Quantile]","[Reporting Type]","[Sex]","[Tariff regime (status)]","[Type of facilities]","[Type of mobile technology]","[Type of occupation]","[Type of product]","[Type of skill]","[Type of speed]"
"5","5.5","5.5.1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","752","Sweden","2013","44.6991","2013",,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year.","PERCENT","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"5","5.5","5.5.1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","752","Sweden","2014","44.9857","2014",,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year.","PERCENT","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"5","5.5","5.5.1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","752","Sweden","2015","43.553","2015",,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year.","PERCENT","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"5","5.5","5.5.1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","752","Sweden","2016","43.553","2016",,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year.","PERCENT","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"5","5.5","5.5.1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","752","Sweden","2017","43.553","2017",,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year.","PERCENT","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"5","5.5","5.5.1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","752","Sweden","2018","43.553","2018",,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year.","PERCENT","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"5","5.5","5.5.1","SG_GEN_PARL","Proportion of seats held by women in national parliaments (% of total number of seats)","752","Sweden","2019","47.2779","2019",,,,"Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data.","Annual data as of 1 Feb of given year.","PERCENT","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"5","5.5","5.5.1","SG_GEN_LOCGELS","Proportion of elected seats held by women in deliberative bodies of local government (%)","752","Sweden","2018","43.8","2018",,,,"Compiled by UNECE Statistical Division and UN Women","Administrative data based on most recent election results (2018). ","PERCENT","C","FEMALE",,,,,,,,,,,,,,,,,"G","FEMALE",,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2000","99.94","2000",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2001","99.94","2001",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2002","99.94","2002",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2003","99.94","2003",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2004","99.94","2004",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2005","99.94","2005",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2006","99.94","2006",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2007","99.94","2007",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2008","99.94","2008",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2009","99.94","2009",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2010","99.94","2010",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2011","99.94","2011",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2012","99.94","2012",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2013","99.94","2013",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2014","99.94","2014",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2015","99.94","2015",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2016","99.94","2016",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.1","6.1.1","SH_H2O_SAFE","Proportion of population using safely managed drinking water services, by urban/rural (%)","752","Sweden","2017","99.94","2017",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2000","87.41884","2000",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2000","93.42855","2000",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2000","92.46856","2000",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2001","93.47726","2001",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2001","92.51609","2001",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2001","87.44314","2001",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2002","93.52598","2002",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2002","92.56467","2002",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2002","87.46744","2002",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2003","87.49175","2003",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2003","93.57469","2003",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2003","92.61334","2003",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2004","87.51605","2004",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2004","92.66198","2004",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2004","93.6234","2004",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2005","93.67212","2005",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2005","87.54035","2005",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2005","92.71059","2005",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2006","93.72083","2006",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2006","92.76232","2006",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2006","87.56465","2006",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2007","93.76955","2007",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2007","92.81699","2007",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2007","87.58896","2007",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2008","93.81826","2008",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","URBAN",,,,,,,,,"URBAN",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2008","92.87175","2008",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","ALLAREA",,,,,,,,,"ALLAREA",,,,,,,,"G",,,,,,,,
"6","6.2","6.2.1","SH_SAN_SAFE","Proportion of population using safely managed sanitation services, by urban/rural (%)","752","Sweden","2008","87.61326","2008",,,,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)",,"PERCENT","E","RURAL",,,,,,,,,"RURAL",,,,,,,,"G",,,,,,,,
